hh_id;order_id;pasta_price;voucher;customer_age;yearly_income;area_code 
1494;5;2,30;2;63;28622;1
1494;6;1,28;0;63;28622;1
1494;7;3,91;1;63;28622;1
1494;8;1,59;1;63;28622;1
1494;9;0,78;0;63;28622;1
1494;10;0,99;0;63;28622;1
1494;11;4,87;3;63;28622;1
1494;12;2,79;3;63;28622;1
1494;13;2,61;1;63;28622;1
1494;14;2,01;2;63;28622;1
1494;15;0,71;0;63;28622;1
1494;16;0,63;1;63;28622;1
1494;17;2,80;0;63;28622;1
1494;18;2,47;3;63;28622;1
1494;19;1,70;1;63;28622;1
1494;20;1,53;0;63;28622;1
449;1;2,72;0;34;28611;3
449;2;3,00;0;34;28611;3
449;3;0,96;0;34;28611;3
449;4;1,73;0;34;28611;3
449;5;3,03;0;34;28611;3
449;6;3,01;0;34;28611;3
449;7;3,71;0;34;28611;3
449;8;0,00;0;34;28611;3
449;9;4,58;0;34;28611;3
449;10;1,91;0;34;28611;3
449;11;1,20;0;34;28611;3
449;12;2,85;0;34;28611;3
449;13;1,19;1;34;28611;3
449;14;0,55;0;34;28611;3
449;15;1,38;0;34;28611;3
449;16;1,50;0;34;28611;3
449;17;2,58;1;34;28611;3
449;18;1,66;0;34;28611;3
449;19;0,65;1;34;28611;3
449;20;2,40;1;34;28611;3
380;1;1,44;0;22;28604;5
380;2;0,88;0;22;28604;5
380;3;2,44;1;22;28604;5
380;4;0,45;0;22;28604;5
380;5;2,29;0;22;28604;5
380;6;0,90;0;22;28604;5
380;7;1,11;0;22;28604;5
380;8;1,53;0;22;28604;5
380;9;1,49;1;22;28604;5
380;10;0,92;1;22;28604;5
380;11;2,06;3;22;28604;5
380;12;0,00;0;22;28604;5
380;13;1,12;1;22;28604;5
380;14;2,53;1;22;28604;5
380;15;1,83;0;22;28604;5
380;16;1,17;1;22;28604;5
380;17;0,99;0;22;28604;5
380;18;3,29;0;22;28604;5
380;19;3,60;2;22;28604;5
380;20;1,95;1;22;28604;5
48;1;0,03;0;50;28580;3
48;2;2,95;1;50;28580;3
48;3;1,73;0;50;28580;3
48;4;2,98;1;50;28580;3
48;5;2,86;0;50;28580;3
48;6;0,73;1;50;28580;3
48;7;2,23;0;50;28580;3
48;8;1,66;0;50;28580;3
48;9;0,85;0;50;28580;3
48;10;2,19;0;50;28580;3
48;11;2,77;1;50;28580;3
48;12;1,95;1;50;28580;3
48;13;2,50;0;50;28580;3
48;14;1,56;0;50;28580;3
48;15;3,41;0;50;28580;3
48;16;2,32;1;50;28580;3
48;17;1,26;1;50;28580;3
48;18;3,06;3;50;28580;3
48;19;1,61;2;50;28580;3
48;20;3,13;1;50;28580;3
462;1;1,13;1;46;28569;1
462;2;1,80;0;46;28569;1
462;3;3,38;1;46;28569;1
462;4;0,03;1;46;28569;1
462;5;1,61;1;46;28569;1
462;6;0,78;0;46;28569;1
462;7;3,93;1;46;28569;1
462;8;2,09;0;46;28569;1
462;9;2,25;2;46;28569;1
462;10;2,36;1;46;28569;1
462;11;2,49;1;46;28569;1
462;12;0,89;0;46;28569;1
462;13;0,63;0;46;28569;1
462;14;4,48;0;46;28569;1
462;15;3,49;0;46;28569;1
462;16;3,87;1;46;28569;1
462;17;1,88;1;46;28569;1
462;18;2,72;0;46;28569;1
462;19;3,76;0;46;28569;1
462;20;1,38;1;46;28569;1
802;1;4,44;1;32;28547;2
802;2;0,17;0;32;28547;2
802;3;2,89;2;32;28547;2
802;4;2,90;0;32;28547;2
802;5;2,67;1;32;28547;2
802;6;2,56;1;32;28547;2
802;7;2,70;1;32;28547;2
802;8;0,18;0;32;28547;2
802;9;2,74;0;32;28547;2
802;10;1,36;0;32;28547;2
802;11;0,25;1;32;28547;2
802;12;1,13;1;32;28547;2
802;13;0,93;1;32;28547;2
802;14;2,02;0;32;28547;2
802;15;0,28;0;32;28547;2
802;16;2,10;0;32;28547;2
802;17;0,78;0;32;28547;2
802;18;3,41;1;32;28547;2
802;19;3,21;2;32;28547;2
802;20;3,60;1;32;28547;2
499;1;3,03;2;19;28479;1
499;2;3,96;0;19;28479;1
499;3;1,38;1;19;28479;1
499;4;0,00;0;19;28479;1
499;5;1,43;1;19;28479;1
499;6;2,50;1;19;28479;1
499;7;2,07;0;19;28479;1
499;8;2,37;0;19;28479;1
499;9;1,43;1;19;28479;1
499;10;1,43;1;19;28479;1
499;11;1,50;0;19;28479;1
499;12;2,71;0;19;28479;1
499;13;1,01;0;19;28479;1
499;14;1,16;0;19;28479;1
499;15;1,88;1;19;28479;1
499;16;2,99;0;19;28479;1
499;17;0,67;0;19;28479;1
499;18;1,08;0;19;28479;1
499;19;2,92;0;19;28479;1
499;20;1,94;0;19;28479;1
1032;1;1,70;0;60;28458;5
1032;2;1,13;0;60;28458;5
1032;3;3,38;0;60;28458;5
1032;4;0,71;0;60;28458;5
1032;5;0,00;1;60;28458;5
1032;6;0,81;1;60;28458;5
1032;7;1,91;1;60;28458;5
1032;8;0,00;0;60;28458;5
1032;9;2,09;1;60;28458;5
1032;10;2,38;1;60;28458;5
1032;11;0,00;0;60;28458;5
1032;12;3,53;2;60;28458;5
1032;13;0,54;0;60;28458;5
1032;14;0,30;0;60;28458;5
1032;15;3,07;1;60;28458;5
1032;16;1,97;0;60;28458;5
1032;17;1,41;1;60;28458;5
1032;18;0,78;0;60;28458;5
1032;19;2,01;0;60;28458;5
1032;20;0,77;0;60;28458;5
1499;1;1,81;0;32;28333;1
1499;2;1,62;1;32;28333;1
1499;3;3,19;3;32;28333;1
1499;4;1,91;0;32;28333;1
1499;5;1,99;0;32;28333;1
1499;6;1,08;0;32;28333;1
1499;7;0,00;0;32;28333;1
1499;8;0,70;0;32;28333;1
1499;9;0,89;0;32;28333;1
1499;10;2,54;1;32;28333;1
1499;11;3,78;0;32;28333;1
1499;12;1,67;1;32;28333;1
1499;13;2,98;1;32;28333;1
1499;14;0,85;0;32;28333;1
1499;15;2,30;1;32;28333;1
1499;16;1,88;1;32;28333;1
1499;17;0,80;0;32;28333;1
1499;18;2,83;1;32;28333;1
1499;19;3,93;0;32;28333;1
1499;20;3,19;1;32;28333;1
1445;1;1,18;1;30;28329;5
1445;2;1,15;0;30;28329;5
1445;3;1,78;1;30;28329;5
1445;4;2,47;0;30;28329;5
1445;5;1,37;0;30;28329;5
1445;6;2,06;0;30;28329;5
1445;7;2,13;1;30;28329;5
1445;8;4,68;3;30;28329;5
1445;9;0,00;1;30;28329;5
1445;10;1,17;0;30;28329;5
1445;11;2,46;0;30;28329;5
1445;12;1,38;0;30;28329;5
1445;13;1,68;1;30;28329;5
1445;14;1,93;0;30;28329;5
1445;15;1,82;1;30;28329;5
1445;16;2,13;1;30;28329;5
1445;17;1,98;2;30;28329;5
1445;18;1,31;0;30;28329;5
1445;19;4,67;4;30;28329;5
1445;20;3,55;2;30;28329;5
750;1;1,10;1;38;28317;4
750;2;1,04;1;38;28317;4
750;3;0,00;0;38;28317;4
750;4;1,89;1;38;28317;4
750;5;1,58;1;38;28317;4
750;6;1,92;0;38;28317;4
750;7;2,53;0;38;28317;4
750;8;0,81;0;38;28317;4
750;9;0,94;0;38;28317;4
750;10;1,62;0;38;28317;4
750;11;1,68;0;38;28317;4
750;12;1,52;0;38;28317;4
750;13;2,57;0;38;28317;4
750;14;0,21;0;38;28317;4
750;15;1,08;0;38;28317;4
750;16;3,88;0;38;28317;4
750;17;3,60;0;38;28317;4
750;18;1,47;1;38;28317;4
750;19;0,16;1;38;28317;4
750;20;2,45;1;38;28317;4
1125;1;1,73;0;40;28307;5
1125;2;2,07;0;40;28307;5
1125;3;2,63;1;40;28307;5
1125;4;3,04;1;40;28307;5
1125;5;2,97;1;40;28307;5
1125;6;2,25;0;40;28307;5
1125;7;2,69;0;40;28307;5
1125;8;1,84;0;40;28307;5
1125;9;2,00;0;40;28307;5
1125;10;1,15;0;40;28307;5
1125;11;2,24;0;40;28307;5
1125;12;3,82;1;40;28307;5
1125;13;0,99;1;40;28307;5
1125;14;1,78;0;40;28307;5
1125;15;0,28;0;40;28307;5
1125;16;3,31;2;40;28307;5
1125;17;1,44;0;40;28307;5
1125;18;0,42;0;40;28307;5
1125;19;2,76;1;40;28307;5
1125;20;1,75;0;40;28307;5
1958;1;3,26;2;43;28304;5
1958;2;0,75;1;43;28304;5
1958;3;1,71;0;43;28304;5
1958;4;2,41;1;43;28304;5
1958;5;2,71;0;43;28304;5
1958;6;1,09;0;43;28304;5
1958;7;2,94;0;43;28304;5
1958;8;1,68;1;43;28304;5
1958;9;2,71;1;43;28304;5
1958;10;3,83;0;43;28304;5
1958;11;1,74;1;43;28304;5
1958;12;1,71;0;43;28304;5
1958;13;2,60;0;43;28304;5
1958;14;1,28;0;43;28304;5
1958;15;4,57;0;43;28304;5
1958;16;2,43;0;43;28304;5
1958;17;3,47;0;43;28304;5
1958;18;1,86;0;43;28304;5
1958;19;0,83;0;43;28304;5
1958;20;1,60;1;43;28304;5
1139;1;1,84;1;25;28280;5
1139;2;1,25;0;25;28280;5
1139;3;1,03;1;25;28280;5
1139;4;1,94;0;25;28280;5
1139;5;2,50;0;25;28280;5
1139;6;0,67;0;25;28280;5
1139;7;2,27;1;25;28280;5
1139;8;2,06;1;25;28280;5
1139;9;2,21;0;25;28280;5
1139;10;0,62;0;25;28280;5
1139;11;4,64;1;25;28280;5
1139;12;3,21;1;25;28280;5
1139;13;1,06;0;25;28280;5
1139;14;1,14;1;25;28280;5
1139;15;3,09;0;25;28280;5
1139;16;2,14;2;25;28280;5
1139;17;4,15;0;25;28280;5
1139;18;2,33;0;25;28280;5
1139;19;2,34;1;25;28280;5
1139;20;1,97;1;25;28280;5
1545;1;1,57;0;44;28270;5
1545;2;1,48;0;44;28270;5
1545;3;1,73;0;44;28270;5
1545;4;1,57;1;44;28270;5
1545;5;1,28;1;44;28270;5
1545;6;1,76;0;44;28270;5
1545;7;1,20;0;44;28270;5
1545;8;2,90;0;44;28270;5
1545;9;2,77;0;44;28270;5
1545;10;0,00;0;44;28270;5
1545;11;2,76;0;44;28270;5
1545;12;2,70;1;44;28270;5
1545;13;1,38;0;44;28270;5
1545;14;1,47;0;44;28270;5
1545;15;0,94;1;44;28270;5
1545;16;1,92;1;44;28270;5
1545;17;2,32;1;44;28270;5
1545;18;1,33;0;44;28270;5
1545;19;2,58;0;44;28270;5
1545;20;3,01;1;44;28270;5
1667;1;0,68;0;31;28260;2
1667;2;1,36;0;31;28260;2
1667;3;1,41;0;31;28260;2
1667;4;1,42;0;31;28260;2
1667;5;1,23;0;31;28260;2
1667;6;1,23;0;31;28260;2
1667;7;3,17;0;31;28260;2
1667;8;3,18;3;31;28260;2
1667;9;2,64;1;31;28260;2
1667;10;1,44;0;31;28260;2
1667;11;2,46;0;31;28260;2
1667;12;2,94;4;31;28260;2
1667;13;2,49;2;31;28260;2
1667;14;0,00;0;31;28260;2
1667;15;1,88;1;31;28260;2
1667;16;2,24;0;31;28260;2
1667;17;1,93;0;31;28260;2
1667;18;0,00;0;31;28260;2
1667;19;3,65;1;31;28260;2
1667;20;2,65;0;31;28260;2
179;1;1,76;0;23;28243;5
179;2;3,51;0;23;28243;5
179;3;2,86;1;23;28243;5
179;4;3,04;0;23;28243;5
179;5;4,39;2;23;28243;5
179;6;2,81;0;23;28243;5
179;7;2,13;0;23;28243;5
179;8;3,37;0;23;28243;5
179;9;0,77;0;23;28243;5
179;10;2,58;1;23;28243;5
179;11;2,29;0;23;28243;5
179;12;1,55;0;23;28243;5
179;13;1,09;0;23;28243;5
179;14;1,51;0;23;28243;5
179;15;0,93;0;23;28243;5
179;16;1,40;1;23;28243;5
179;17;1,48;0;23;28243;5
179;18;2,73;0;23;28243;5
179;19;2,45;0;23;28243;5
179;20;2,14;0;23;28243;5
1697;1;2,21;1;36;28232;5
1697;2;2,93;0;36;28232;5
1697;3;1,90;0;36;28232;5
1697;4;3,89;0;36;28232;5
1697;5;0,37;0;36;28232;5
1697;6;0,55;0;36;28232;5
1697;7;0,66;0;36;28232;5
1697;8;1,47;0;36;28232;5
1697;9;2,29;0;36;28232;5
1697;10;3,77;0;36;28232;5
1697;11;4,65;1;36;28232;5
1697;12;0,90;0;36;28232;5
1697;13;1,32;0;36;28232;5
1697;14;0,65;0;36;28232;5
1697;15;2,02;4;36;28232;5
1697;16;2,91;1;36;28232;5
1697;17;2,72;3;36;28232;5
1697;18;1,07;0;36;28232;5
1697;19;3,01;2;36;28232;5
1697;20;2,80;0;36;28232;5
1080;1;0,66;0;29;28227;4
1080;2;0,38;0;29;28227;4
1080;3;0,81;1;29;28227;4
1080;4;2,84;0;29;28227;4
1080;5;1,90;0;29;28227;4
1080;6;1,51;0;29;28227;4
1080;7;1,69;1;29;28227;4
1080;8;0,51;0;29;28227;4
1080;9;0,99;0;29;28227;4
1080;10;1,65;0;29;28227;4
1080;11;0,00;0;29;28227;4
1080;12;1,72;0;29;28227;4
1080;13;1,39;0;29;28227;4
1080;14;1,83;0;29;28227;4
1080;15;1,52;0;29;28227;4
1080;16;2,25;1;29;28227;4
1080;17;0,04;1;29;28227;4
1080;18;2,78;0;29;28227;4
1080;19;1,82;0;29;28227;4
1080;20;1,35;0;29;28227;4
1487;1;2,14;0;40;28160;1
1487;2;3,09;0;40;28160;1
1487;3;1,61;0;40;28160;1
1487;4;3,18;2;40;28160;1
1487;5;0,94;1;40;28160;1
1487;6;1,36;0;40;28160;1
1487;7;2,56;0;40;28160;1
1487;8;1,43;0;40;28160;1
1487;9;2,01;0;40;28160;1
1487;10;0,15;0;40;28160;1
1487;11;3,23;1;40;28160;1
1487;12;2,70;2;40;28160;1
1487;13;3,84;3;40;28160;1
1487;14;2,55;0;40;28160;1
1487;15;0,20;0;40;28160;1
1487;16;1,70;0;40;28160;1
1487;17;1,07;0;40;28160;1
1487;18;2,44;0;40;28160;1
1487;19;2,09;0;40;28160;1
1487;20;2,26;0;40;28160;1
1541;1;2,39;1;40;28157;4
1541;2;0,92;0;40;28157;4
1541;3;2,09;0;40;28157;4
1541;4;2,91;0;40;28157;4
1541;5;0,00;0;40;28157;4
1541;6;2,24;1;40;28157;4
1541;7;3,09;0;40;28157;4
1541;8;1,61;0;40;28157;4
1541;9;2,59;1;40;28157;4
1541;10;3,31;1;40;28157;4
1541;11;1,78;2;40;28157;4
1541;12;1,96;0;40;28157;4
1541;13;1,29;0;40;28157;4
1541;14;3,82;1;40;28157;4
1541;15;2,19;0;40;28157;4
1541;16;2,85;1;40;28157;4
1541;17;2,42;0;40;28157;4
1541;18;1,81;1;40;28157;4
1541;19;0,91;1;40;28157;4
1541;20;2,30;0;40;28157;4
994;1;0,59;0;34;28133;2
994;2;2,59;0;34;28133;2
994;3;1,16;0;34;28133;2
994;4;2,29;1;34;28133;2
994;5;1,09;0;34;28133;2
994;6;2,63;0;34;28133;2
994;7;1,47;0;34;28133;2
994;8;0,51;0;34;28133;2
994;9;0,00;0;34;28133;2
994;10;2,44;0;34;28133;2
994;11;1,85;0;34;28133;2
994;12;2,02;1;34;28133;2
994;13;2,94;1;34;28133;2
994;14;1,32;1;34;28133;2
994;15;0,40;1;34;28133;2
994;16;3,28;2;34;28133;2
994;17;1,79;0;34;28133;2
994;18;0,11;0;34;28133;2
994;19;2,20;0;34;28133;2
994;20;0,53;0;34;28133;2
1720;1;1,27;0;27;28080;5
1720;2;0,99;0;27;28080;5
1720;3;2,44;0;27;28080;5
1720;4;3,70;0;27;28080;5
1720;5;3,32;1;27;28080;5
1720;6;1,64;0;27;28080;5
1720;7;1,14;0;27;28080;5
1720;8;4,09;0;27;28080;5
1720;9;2,93;0;27;28080;5
1720;10;0,66;0;27;28080;5
1720;11;1,52;0;27;28080;5
1720;12;2,88;1;27;28080;5
1720;13;2,33;0;27;28080;5
1720;14;0,53;0;27;28080;5
1720;15;1,21;2;27;28080;5
1720;16;3,66;0;27;28080;5
1720;17;3,08;1;27;28080;5
1720;18;2,84;2;27;28080;5
1720;19;2,87;1;27;28080;5
1720;20;1,40;2;27;28080;5
644;1;3,40;1;31;28042;3
644;2;2,42;0;31;28042;3
644;3;2,41;1;31;28042;3
644;4;2,38;1;31;28042;3
644;5;1,44;0;31;28042;3
644;6;1,19;0;31;28042;3
644;7;1,66;0;31;28042;3
644;8;1,52;0;31;28042;3
644;9;2,52;0;31;28042;3
644;10;3,48;0;31;28042;3
644;11;1,61;1;31;28042;3
644;12;4,01;1;31;28042;3
644;13;2,44;1;31;28042;3
644;14;1,47;0;31;28042;3
644;15;0,68;0;31;28042;3
644;16;3,48;2;31;28042;3
644;17;1,08;0;31;28042;3
644;18;4,97;2;31;28042;3
644;19;0,92;0;31;28042;3
644;20;1,73;0;31;28042;3
770;1;1,81;1;62;28036;2
770;2;0,21;0;62;28036;2
770;3;2,23;2;62;28036;2
770;4;1,95;0;62;28036;2
770;5;2,20;0;62;28036;2
770;6;3,29;1;62;28036;2
770;7;0,29;0;62;28036;2
770;8;2,75;0;62;28036;2
770;9;2,17;2;62;28036;2
770;10;2,08;2;62;28036;2
770;11;1,25;0;62;28036;2
770;12;1,65;0;62;28036;2
770;13;1,50;0;62;28036;2
770;14;2,37;1;62;28036;2
770;15;2,40;1;62;28036;2
770;16;3,54;3;62;28036;2
770;17;0,96;0;62;28036;2
770;18;1,76;1;62;28036;2
770;19;1,73;1;62;28036;2
770;20;0,00;0;62;28036;2
453;1;0,00;0;64;28025;3
453;2;1,97;1;64;28025;3
453;3;0,94;0;64;28025;3
453;4;1,33;1;64;28025;3
453;5;1,33;0;64;28025;3
453;6;1,23;0;64;28025;3
453;7;0,83;2;64;28025;3
453;8;1,13;1;64;28025;3
453;9;5,39;1;64;28025;3
453;10;2,72;1;64;28025;3
453;11;2,71;2;64;28025;3
453;12;1,45;1;64;28025;3
453;13;0,10;1;64;28025;3
453;14;1,03;0;64;28025;3
453;15;1,23;0;64;28025;3
453;16;1,32;1;64;28025;3
453;17;0,00;0;64;28025;3
453;18;1,65;1;64;28025;3
453;19;2,81;0;64;28025;3
453;20;0,05;0;64;28025;3
275;1;2,33;1;21;28004;1
275;2;0,43;0;21;28004;1
275;3;1,34;1;21;28004;1
275;4;1,63;0;21;28004;1
275;5;1,61;0;21;28004;1
275;6;2,93;2;21;28004;1
275;7;2,36;0;21;28004;1
275;8;3,20;1;21;28004;1
275;9;2,04;0;21;28004;1
275;10;2,15;1;21;28004;1
275;11;1,80;0;21;28004;1
275;12;3,08;3;21;28004;1
275;13;1,99;1;21;28004;1
275;14;2,47;1;21;28004;1
275;15;4,12;1;21;28004;1
275;16;2,48;1;21;28004;1
275;17;2,10;0;21;28004;1
275;18;1,24;0;21;28004;1
275;19;0,74;0;21;28004;1
275;20;2,00;0;21;28004;1
148;1;4,79;3;26;27999;5
148;2;2,03;0;26;27999;5
148;3;0,00;1;26;27999;5
148;4;1,27;0;26;27999;5
148;5;0,46;0;26;27999;5
148;6;2,20;1;26;27999;5
148;7;2,64;0;26;27999;5
148;8;2,55;1;26;27999;5
148;9;0,21;0;26;27999;5
148;10;2,26;0;26;27999;5
148;11;0,87;0;26;27999;5
148;12;0,04;0;26;27999;5
148;13;0,89;0;26;27999;5
148;14;3,22;1;26;27999;5
148;15;2,14;0;26;27999;5
148;16;3,02;1;26;27999;5
148;17;1,73;0;26;27999;5
148;18;1,79;1;26;27999;5
148;19;4,54;2;26;27999;5
148;20;2,09;0;26;27999;5
1820;1;2,03;1;23;27995;4
1820;2;2,45;0;23;27995;4
1820;3;1,05;0;23;27995;4
1820;4;2,05;0;23;27995;4
1820;5;2,90;1;23;27995;4
1820;6;0,33;0;23;27995;4
1820;7;2,16;0;23;27995;4
1820;8;0,90;0;23;27995;4
1820;9;3,38;0;23;27995;4
1820;10;0,76;0;23;27995;4
1820;11;1,63;1;23;27995;4
1820;12;0,44;0;23;27995;4
1820;13;1,80;0;23;27995;4
1820;14;1,68;0;23;27995;4
1820;15;1,91;0;23;27995;4
1820;16;0,00;0;23;27995;4
1820;17;0,44;0;23;27995;4
1820;18;0,51;0;23;27995;4
1820;19;1,06;2;23;27995;4
1820;20;2,42;1;23;27995;4
1287;1;1,89;0;60;27991;4
1287;2;1,49;3;60;27991;4
1287;3;2,47;1;60;27991;4
1287;4;3,16;1;60;27991;4
1287;5;2,23;0;60;27991;4
1287;6;2,70;2;60;27991;4
1287;7;2,06;2;60;27991;4
1287;8;2,21;1;60;27991;4
1287;9;2,42;2;60;27991;4
1287;10;2,12;2;60;27991;4
1287;11;2,36;1;60;27991;4
1287;12;0,40;0;60;27991;4
1287;13;1,23;1;60;27991;4
1287;14;2,24;2;60;27991;4
1287;15;0,21;0;60;27991;4
1287;16;0,58;1;60;27991;4
1287;17;0,67;0;60;27991;4
1287;18;1,23;1;60;27991;4
1287;19;2,95;0;60;27991;4
1287;20;1,62;1;60;27991;4
1951;1;1,81;1;58;27965;1
1951;2;2,00;0;58;27965;1
1951;3;1,74;0;58;27965;1
1951;4;2,11;0;58;27965;1
1951;5;2,15;0;58;27965;1
1951;6;1,52;1;58;27965;1
1951;7;2,74;3;58;27965;1
1951;8;1,05;0;58;27965;1
1951;9;1,30;0;58;27965;1
1951;10;1,49;0;58;27965;1
1951;11;2,57;1;58;27965;1
1951;12;1,31;1;58;27965;1
1951;13;0,00;0;58;27965;1
1951;14;2,00;1;58;27965;1
1951;15;0,37;1;58;27965;1
1951;16;0,75;1;58;27965;1
1951;17;2,55;1;58;27965;1
1951;18;1,64;0;58;27965;1
1951;19;0,78;0;58;27965;1
1951;20;1,28;1;58;27965;1
348;1;1,96;0;48;27957;1
348;2;1,37;0;48;27957;1
348;3;1,59;1;48;27957;1
348;4;0,23;1;48;27957;1
348;5;0,20;0;48;27957;1
348;6;2,33;1;48;27957;1
348;7;1,42;0;48;27957;1
348;8;3,24;1;48;27957;1
348;9;1,39;0;48;27957;1
348;10;1,69;1;48;27957;1
348;11;1,49;0;48;27957;1
348;12;1,50;0;48;27957;1
348;13;0,36;0;48;27957;1
348;14;1,11;0;48;27957;1
348;15;2,15;0;48;27957;1
348;16;0,18;0;48;27957;1
348;17;2,61;1;48;27957;1
348;18;3,02;0;48;27957;1
348;19;2,98;1;48;27957;1
348;20;1,69;0;48;27957;1
480;1;0,25;0;57;27928;3
480;2;1,64;1;57;27928;3
480;3;0,00;0;57;27928;3
480;4;0,68;0;57;27928;3
480;5;1,24;0;57;27928;3
480;6;2,03;1;57;27928;3
480;7;2,09;0;57;27928;3
480;8;3,09;1;57;27928;3
480;9;1,33;2;57;27928;3
480;10;3,09;2;57;27928;3
480;11;1,01;0;57;27928;3
480;12;0,19;0;57;27928;3
480;13;2,07;0;57;27928;3
480;14;2,82;0;57;27928;3
480;15;1,32;1;57;27928;3
480;16;2,92;1;57;27928;3
480;17;0,38;0;57;27928;3
480;18;2,55;1;57;27928;3
480;19;1,24;0;57;27928;3
480;20;2,07;1;57;27928;3
1532;1;1,98;1;22;27886;2
1532;2;1,87;1;22;27886;2
1532;3;4,10;0;22;27886;2
1532;4;0,82;0;22;27886;2
1532;5;1,81;0;22;27886;2
1532;6;3,78;2;22;27886;2
1532;7;3,82;1;22;27886;2
1532;8;2,48;0;22;27886;2
1532;9;2,69;1;22;27886;2
1532;10;1,18;1;22;27886;2
1532;11;0,47;1;22;27886;2
1532;12;2,35;3;22;27886;2
1532;13;1,65;0;22;27886;2
1532;14;1,33;0;22;27886;2
1532;15;2,25;0;22;27886;2
1532;16;0,78;0;22;27886;2
1532;17;0,63;0;22;27886;2
1532;18;1,15;0;22;27886;2
1532;19;3,22;0;22;27886;2
1532;20;1,47;0;22;27886;2
1525;1;1,87;0;24;27881;5
1525;2;3,42;1;24;27881;5
1525;3;3,96;0;24;27881;5
1525;4;3,63;0;24;27881;5
1525;5;0,82;0;24;27881;5
1525;6;2,82;2;24;27881;5
1525;7;3,89;1;24;27881;5
1525;8;2,33;0;24;27881;5
1525;9;0,00;1;24;27881;5
1525;10;0,34;0;24;27881;5
1525;11;1,51;0;24;27881;5
1525;12;0,00;0;24;27881;5
1525;13;0,97;0;24;27881;5
1525;14;0,00;0;24;27881;5
1525;15;0,50;1;24;27881;5
1525;16;3,04;2;24;27881;5
1525;17;1,37;0;24;27881;5
1525;18;2,56;1;24;27881;5
1525;19;2,55;1;24;27881;5
1525;20;1,59;1;24;27881;5
495;1;2,07;0;38;27873;1
495;2;0,18;0;38;27873;1
495;3;2,98;1;38;27873;1
495;4;2,60;0;38;27873;1
495;5;1,48;0;38;27873;1
495;6;1,18;1;38;27873;1
495;7;1,67;0;38;27873;1
495;8;2,99;0;38;27873;1
495;9;1,82;1;38;27873;1
495;10;3,90;0;38;27873;1
495;11;3,12;1;38;27873;1
495;12;3,73;1;38;27873;1
495;13;1,51;1;38;27873;1
495;14;1,49;0;38;27873;1
495;15;0,89;1;38;27873;1
495;16;0,20;0;38;27873;1
495;17;0,15;0;38;27873;1
495;18;1,40;0;38;27873;1
495;19;1,12;1;38;27873;1
495;20;2,96;1;38;27873;1
1987;1;0,00;0;50;27870;5
1987;2;2,40;0;50;27870;5
1987;3;0,00;0;50;27870;5
1987;4;1,91;1;50;27870;5
1987;5;1,81;1;50;27870;5
1987;6;2,09;2;50;27870;5
1987;7;0,60;0;50;27870;5
1987;8;1,80;0;50;27870;5
1987;9;0,00;0;50;27870;5
1987;10;1,35;2;50;27870;5
1987;11;0,00;0;50;27870;5
1987;12;0,81;0;50;27870;5
1987;13;2,17;1;50;27870;5
1987;14;0,54;0;50;27870;5
1987;15;1,63;1;50;27870;5
1987;16;2,32;1;50;27870;5
1987;17;2,78;0;50;27870;5
1987;18;0,92;0;50;27870;5
1987;19;3,49;1;50;27870;5
1987;20;2,30;1;50;27870;5
406;1;1,32;0;48;27849;3
406;2;3,81;1;48;27849;3
406;3;2,58;1;48;27849;3
406;4;2,23;0;48;27849;3
406;5;0,64;0;48;27849;3
406;6;3,20;1;48;27849;3
406;7;1,62;0;48;27849;3
406;8;2,15;0;48;27849;3
406;9;0,18;0;48;27849;3
406;10;1,46;0;48;27849;3
406;11;0,00;0;48;27849;3
406;12;2,22;1;48;27849;3
406;13;1,16;0;48;27849;3
406;14;1,84;1;48;27849;3
406;15;0,72;0;48;27849;3
406;16;3,86;1;48;27849;3
406;17;2,11;1;48;27849;3
406;18;1,96;1;48;27849;3
406;19;1,90;0;48;27849;3
406;20;1,54;2;48;27849;3
353;1;2,10;0;49;27797;3
353;2;1,81;2;49;27797;3
353;3;3,26;0;49;27797;3
353;4;0,17;0;49;27797;3
353;5;2,20;0;49;27797;3
353;6;0,00;0;49;27797;3
353;7;1,90;0;49;27797;3
353;8;0,40;0;49;27797;3
353;9;2,55;1;49;27797;3
353;10;1,56;0;49;27797;3
353;11;0,50;0;49;27797;3
353;12;1,71;1;49;27797;3
353;13;2,34;0;49;27797;3
353;14;2,56;2;49;27797;3
353;15;1,78;0;49;27797;3
353;16;1,65;1;49;27797;3
353;17;2,86;2;49;27797;3
353;18;2,76;0;49;27797;3
353;19;1,16;1;49;27797;3
353;20;2,61;0;49;27797;3
1679;1;0,56;0;63;27788;4
1679;2;1,40;0;63;27788;4
1679;3;3,82;1;63;27788;4
1679;4;1,16;1;63;27788;4
1679;5;1,74;1;63;27788;4
1679;6;0,00;1;63;27788;4
1679;7;2,78;0;63;27788;4
1679;8;3,79;0;63;27788;4
1679;9;0,38;0;63;27788;4
1679;10;1,69;0;63;27788;4
1679;11;1,94;1;63;27788;4
1679;12;1,88;1;63;27788;4
1679;13;0,25;0;63;27788;4
1679;14;3,34;2;63;27788;4
1679;15;2,99;1;63;27788;4
1679;16;2,79;1;63;27788;4
1679;17;0,85;1;63;27788;4
1679;18;3,26;1;63;27788;4
1679;19;1,14;0;63;27788;4
1679;20;0,90;0;63;27788;4
